pair_index,frame1,frame2,num_matches,num_inliers,inlier_ratio
339,1305031464.095634.png,1305031464.127681.png,2119,1041,0.49126946672958943
340,1305031464.127681.png,1305031464.159817.png,2069,1055,0.5099081681971968
341,1305031464.159817.png,1305031464.195585.png,2062,992,0.481086323957323
342,1305031464.195585.png,1305031464.227624.png,2022,957,0.4732937685459941
343,1305031464.227624.png,1305031464.259644.png,2120,1018,0.480188679245283
344,1305031464.259644.png,1305031464.295667.png,2247,1252,0.5571873609256787
345,1305031464.295667.png,1305031464.327866.png,2261,1168,0.5165855816010615
346,1305031464.327866.png,1305031464.359684.png,2284,1090,0.47723292469352013
347,1305031464.359684.png,1305031464.395611.png,2281,1054,0.4620780359491451
348,1305031464.395611.png,1305031464.427634.png,2514,1264,0.5027844073190135
349,1305031464.427634.png,1305031464.459689.png,2515,1248,0.4962226640159046
350,1305031464.459689.png,1305031464.495633.png,2429,1197,0.49279538904899134
351,1305031464.495633.png,1305031464.527574.png,2562,1323,0.5163934426229508
352,1305031464.527574.png,1305031464.559703.png,2461,1319,0.5359609914668834
353,1305031464.559703.png,1305031464.595698.png,2132,892,0.41838649155722324
354,1305031464.595698.png,1305031464.627672.png,2124,1014,0.4774011299435028
355,1305031464.627672.png,1305031464.659749.png,2123,925,0.43570419218087614
356,1305031464.659749.png,1305031464.695663.png,2061,709,0.34400776322173704
357,1305031464.695663.png,1305031464.727652.png,2033,878,0.4318740777176586
358,1305031464.727652.png,1305031464.759740.png,2020,741,0.3668316831683168
359,1305031464.759740.png,1305031464.796021.png,2102,943,0.4486203615604186
360,1305031464.796021.png,1305031464.827759.png,1962,818,0.4169215086646279
361,1305031464.827759.png,1305031464.859654.png,1921,758,0.39458615304528893
362,1305031464.859654.png,1305031464.895817.png,2074,948,0.4570877531340405
363,1305031464.895817.png,1305031464.927799.png,2025,869,0.4291358024691358
364,1305031464.927799.png,1305031464.959763.png,2071,975,0.47078705939159826
365,1305031464.959763.png,1305031464.995687.png,2135,1059,0.4960187353629977
366,1305031464.995687.png,1305031465.027823.png,2158,1049,0.4860982391102873
367,1305031465.027823.png,1305031465.059749.png,2056,915,0.44503891050583655
368,1305031465.059749.png,1305031465.095700.png,1716,514,0.29953379953379955
369,1305031465.095700.png,1305031465.127664.png,1837,770,0.41916167664670656
370,1305031465.127664.png,1305031465.159842.png,1901,751,0.39505523408732246
371,1305031465.159842.png,1305031465.195564.png,1959,844,0.43083205717202655
372,1305031465.195564.png,1305031465.227907.png,2050,920,0.44878048780487806
373,1305031465.227907.png,1305031465.259807.png,2080,857,0.41201923076923075
374,1305031465.259807.png,1305031465.295623.png,2229,958,0.4297891431135038
375,1305031465.295623.png,1305031465.327674.png,2220,912,0.41081081081081083
376,1305031465.327674.png,1305031465.359948.png,2143,804,0.37517498833411106
377,1305031465.359948.png,1305031465.395586.png,2217,998,0.45015787099684257
378,1305031465.395586.png,1305031465.427697.png,2308,1128,0.48873483535528595
379,1305031465.427697.png,1305031465.460125.png,2335,1136,0.4865096359743041
